mean,432.55200922,364.21983369,498.06097047,126.41131409,516.80933997,213.79336128
std,195.6225692,285.08199472,407.5154194,182.55131632,578.07581679,351.30687614
BusStation,117.29473200051254,34.269103170826746,2358.02295439737
BusStation,117.27874153691867,34.2651767904768,2408.116084862373
BusStation,117.25850323845151,34.256764935738566,2873.452061989801
BusStation,117.24817522001011,34.2558952497673,3287.4459779770273
BusStation,117.23462814578582,34.254761610816075,2758.760907564155
BusStation,117.22291928988972,34.254507137017534,1718.379274998872
BusStation,117.2147634120478,34.26469774579267,1348.4897548949857
BusStation,117.19947987694978,34.26878040148341,1783.0914270777928
BusStation,117.19181953363677,34.268794678367875,2174.1254722935773
BusStation,117.18498418660569,34.267826145528986,2257.9091833298266
BusStation,117.1757451042561,34.266139030670374,2217.4128857326127
BusStation,117.16729568478755,34.26597398858126,2521.4592595792883
BusStation,117.15676053488637,34.265753769221654,3109.152290660592
BusStation,117.14628941588946,34.26419100865036,3265.4253428634706
BusStation,117.13915879113397,34.26128097427794,2835.858819146168
BusStation,117.13003255154537,34.257819346988185,2030.4941918370907
BusStation,117.10786785076539,34.25093292704093,1806.4974352069696
BusStation,117.08933501285962,34.24381939747534,1214.5032729744491
BusStation,117.08933501285962,34.24381939747534,1214.5032729744491
BusStation,117.10786785076539,34.25093292704093,1806.4974352069696
BusStation,117.13003255154537,34.257819346988185,2030.4941918370907
BusStation,117.13915879113397,34.26128097427794,2835.858819146168
BusStation,117.14628941588946,34.26419100865036,3265.4253428634706
BusStation,117.15676053488637,34.265753769221654,3109.152290660592
BusStation,117.16729568478755,34.26597398858126,2521.4592595792883
BusStation,117.1757451042561,34.266139030670374,2217.4128857326127
BusStation,117.18498418660569,34.267826145528986,2257.9091833298266
BusStation,117.19181953363677,34.268794678367875,2174.1254722935773
BusStation,117.19947987694978,34.26878040148341,1783.0914270777928
BusStation,117.2147634120478,34.26469774579267,1348.4897548949857
BusStation,117.22291928988972,34.254507137017534,1718.379274998872
BusStation,117.23462814578582,34.254761610816075,2758.760907564155
BusStation,117.24817522001011,34.2558952497673,3287.4459779770273
BusStation,117.25850323845151,34.256764935738566,2873.452061989801
BusStation,117.27874153691867,34.2651767904768,2408.116084862373
BusStation,117.29473200051254,34.269103170826746,2358.02295439737
BusStation,117.19362862906551,34.268731333860565,2109.6100247289046
BusStation,117.18553221060813,34.26633721928846,2217.5889261643047
BusStation,117.1785084359482,34.26625188188539,2189.021552218106
BusStation,117.17193997176913,34.26609813883118,2291.9621073140156
BusStation,117.16666143942028,34.26598760735292,2578.322557989873
BusStation,117.16026281761143,34.265859746908994,3034.50710252828
BusStation,117.15404717510178,34.265741787965176,3196.8696732395747
BusStation,117.14937029809661,34.265556881377876,3272.2763103180177
BusStation,117.14156397821804,34.26167270280652,3029.228120890206
BusStation,117.1349219819893,34.25967662904435,2427.7797023404255
BusStation,117.1319693018747,34.25859644232101,2174.3101577677944
BusStation,117.12848189969438,34.25725935094276,1907.1439644328682
BusStation,117.12824537225337,34.25709481548086,1901.50102404664
BusStation,117.1325126986199,34.25869699823286,2211.5081973843257
BusStation,117.13593172566706,34.26000554870413,2529.2991153793973
BusStation,117.1433794980707,34.2622894054298,3147.4522546675607
BusStation,117.14914459085112,34.26532825572128,3301.906261716503
BusStation,117.1531902473941,34.265620733064736,3228.896911585503
BusStation,117.16011130168434,34.265772251680886,3036.3204596239093
BusStation,117.1658837136915,34.26586180114119,2623.8167914515225
BusStation,117.17030228090698,34.265928219678095,2344.0983484212893
BusStation,117.17809507571681,34.26612051251494,2194.3898001050534
BusStation,117.18551216805254,34.26624123040647,2222.530233945192
BusStation,117.19311823403854,34.26862185741432,2106.793314982073
BusStation,117.28910938826037,34.20978389381284,6950.304341756189
BusStation,117.28410920669043,34.20978604841103,6790.581764459065
BusStation,117.27544546974903,34.209818227184805,5105.8677439333105
BusStation,117.26810946012458,34.20985538690202,3063.7604111480623
BusStation,117.26177366775264,34.210214278384946,2100.2717760217056
BusStation,117.25702394520319,34.21158183097262,1593.0144885093794
BusStation,117.25024773530225,34.21338900828404,1170.2202890730323
BusStation,117.24324783801455,34.21466216816616,1099.6389925338506
BusStation,117.22969455935416,34.21481446218077,1889.3255319896969
BusStation,117.22136056138584,34.21777076516509,1455.3937923238557
BusStation,117.21449284834472,34.22660279134474,991.8873223959193
BusStation,117.21335315028173,34.23163184098735,960.8886017614791
BusStation,117.2137254790646,34.23760907235359,1066.1044346213826
BusStation,117.2171877966516,34.24413846057193,1256.2507986762182
BusStation,117.2224801581643,34.24376495417715,1491.9986033869582
BusStation,117.22856439190002,34.24366302810289,1929.3372720522711
BusStation,117.23233113873846,34.246840543480765,2684.2806089224873
BusStation,117.23234302964916,34.25224031837617,2588.0176832363577
BusStation,117.23235109863226,34.2567677275512,2401.595317061176
BusStation,117.24071582189991,34.25521376673424,3229.298427295906
BusStation,117.24080672386926,34.255330675084046,3229.90262730597
BusStation,117.23228602648834,34.25713639043005,2379.14837356727
BusStation,117.23225206910827,34.2520713922399,2616.798843239043
BusStation,117.23223604263846,34.24733509605766,2620.189393559555
BusStation,117.2307167690377,34.24367385000439,2143.501201113434
BusStation,117.2247387113929,34.24378484572238,1642.931295894183
BusStation,117.21775349883623,34.2439915423902,1259.2062399253246
BusStation,117.21428480796787,34.244852604745894,1227.0410228422081
BusStation,117.21327380529223,34.23760318570789,1068.9087441088993
BusStation,117.21285332701389,34.231929619554236,982.5539752547826
BusStation,117.21484572246361,34.224755819343905,1029.7255896350323
