117.04423352774785,34.15119908231105,13122.684
117.04423147274969,34.17119286264908,13122.684
117.04422941607763,34.19118631315637,13122.684
117.04422735772988,34.21117941027036,13122.684
117.04422529770466,34.231172131515876,6312.538
117.04422323600018,34.25116445559969,6446.086
117.04422117261466,34.271156362500406,6630.808
117.04421910754631,34.291147833553495,12680.28
117.04421704079334,34.311138851531105,13122.684
117.04421497235396,34.33112940071627,13122.684
117.04421290222636,34.351119466971326,13122.684
117.04421083040876,34.371109037800096,13122.684
117.06418218748138,34.15116551740515,13122.684
117.06418011994292,34.17115929749212,13122.684
117.06417805071834,34.1911527477484,13122.684
117.0641759798059,34.211145844611394,7341.4106
117.06417390720375,34.23113856560596,7347.065
117.06417183291015,34.251130889438855,14922.112
117.06416975692326,34.271122796088676,7611.5137
117.06416767924131,34.2911142668909,17764.525
117.06416559986246,34.31110528461769,6538.0625
117.06416351878495,34.33109583355206,13181.399
117.06416143600693,34.35108589955635,13122.684
117.06415935152661,34.37107547013439,13122.684
117.08415162678521,34.15114911086025,13122.684
117.08414955160643,34.171142890640176,13122.684
117.08414747473421,34.191136340589416,13122.684
117.08414539616678,34.2111294371454,13122.684
117.0841433159023,34.231122157832964,13401.735
117.08414123393898,34.251114481358876,15778.23
117.08413915027504,34.27110638770173,16895.69
117.08413706490863,34.291097858197006,14867.782
117.08413497783798,34.31108887561686,13019.572
117.08413288906124,34.33107942424432,13080.82
117.08413079857662,34.351069489941715,13122.684
117.0841287063823,34.37105906021288,13122.684
117.10414261160358,34.151150468534055,13122.684
117.10414053386512,34.17114424794895,3630.8643
117.1041384544309,34.191137697533165,14202.483
117.10413637329914,34.211130793724124,3346.8547
117.10413429046805,34.231123514046665,16137.622
117.1041322059358,34.25111583720755,13805.016
117.10413011970059,34.27110774318539,15661.969
117.10412803176061,34.29109921331565,9436.323
117.10412594211405,34.31109023037048,7389.163
117.10412385075911,34.33108077863292,8218.074
117.10412175769393,34.351070843965296,13122.684
117.10411966291673,34.37106041387144,13122.684
117.12415305865076,34.15116782798944,12361.349
117.12415098294196,34.17116160698708,6141.2188
117.12414890553966,34.19115505615403,19560.15
117.12414682644204,34.211148151927716,10719.019
117.12414474564733,34.23114087183296,16621.986
117.1241426631537,34.251133194576546,14055.194
117.12414057895936,34.27112510013706,12763.909
117.12413849306249,34.29111656984999,8978.399
117.12413640546127,34.31110758648748,9710.331
117.12413431615393,34.331098134332564,9752.965
117.1241322251386,34.35108819924757,13122.684
117.1241301324135,34.371077768736335,13122.684
117.1441783618853,34.15119733003482,5856.669
117.14417629170939,34.171191108575584,15002.405
117.14417421984568,34.19118455728563,14329.581
117.14417214629238,34.21117765260238,17896.385
117.14417007104767,34.23117037205068,34451.88
117.14416799410976,34.25116269433728,23573.26
117.14416591547686,34.2711545994408,13039.703
117.14416383514717,34.291146068696705,5433.3286
117.14416175311888,34.311137084877146,9994.934
117.14415966939018,34.33112763226516,17193.918
117.14415758395924,34.351117696723065,6072.0327
117.14415549682428,34.37110726575471,11668.376
117.1642120703353,34.151233582371646,8817.464
117.16421000767431,34.1712273604335,11166.764
117.16420794333318,34.1912208086646,12103.589
117.16420587731011,34.21121390350238,12103.589
117.16420380960334,34.231206622471674,18450.629
117.16420174021104,34.25119894427925,14841.763
117.16419966913145,34.27119084890371,19389.764
117.16419759636275,34.291182317680516,14817.024
117.16419552190317,34.31117333338184,6534.0664
117.16419344575087,34.3311638802907,13709.788
117.16419136790408,34.35115394426943,12103.589
117.16418928836099,34.37114351282186,6975.0806
117.18424682164756,34.15127043584517,13679.79
117.18424476674741,34.17126421342615,17337.195
117.18424271017503,34.19125766117635,17158.188
117.18424065192862,34.2112507555332,13419.08
117.18423859200641,34.231243474021525,13738.704
117.18423653040661,34.25123579534811,18113.736
117.18423446712745,34.27122769949153,25453.557
117.18423240216714,34.29121916778729,13613.324
117.18423033552388,34.311210183007525,16145.82
117.18422826719588,34.33120072943527,7239.186
117.18422619718133,34.35119079293285,8292.224
117.18422412547847,34.3711803610041,11716.497
117.20427539986981,34.151301863978084,6910.5312
117.20427335127484,34.171295641095895,14422.227
117.20427130101407,34.19128908838291,16431.693
117.20426924908575,34.21128218227654,14624.5
117.20426719548813,34.23127490030162,11437.901
117.20426514021939,34.25126722116493,9438.292
117.20426308327778,34.271259124845066,13952.884
117.20426102466152,34.2912505926775,8936.113
117.2042589643688,34.31124160743438,12103.589
117.20425690239786,34.33123215339876,13036.969
117.20425483874689,34.35122221643294,12912.761
117.2042527734141,34.37121178404077,13122.684
117.22429176858493,34.151322822008304,13122.684
117.224289723416,34.171316598697125,14848.6045
117.22428767658491,34.19131004555512,10225.436
117.22428562808989,34.211303139019726,10257.646
117.22428357792917,34.23129585661576,19774.05
117.22428152610098,34.25128817705001,14298.824
117.22427947260353,34.27128008030107,22017.846
117.22427741743506,34.291271547704405,8983.362
117.22427536059378,34.311262562032184,4826.0015
117.2242733020779,34.33125310756743,9066.744
117.22427124188566,34.35124317017247,8976.522
117.22426918001524,34.371232737351136,13122.684
117.2442919340404,34.15132996458231,13232.874
117.24428988847666,34.17132374088722,17680.174
117.24428784125058,34.19131718736131,9902.222
117.24428579236042,34.21131028044199,17683.479
117.24428374180438,34.23130299765411,16199.794
117.2442816895807,34.25129531770444,16099.25
117.24427963568762,34.271287220571566,11723.952
117.24427758012332,34.291278687590975,10742.287
117.24427552288607,34.31126970153482,7698.8906
117.24427346397404,34.33126024668612,7910.2544
117.24427140338547,34.35125030890722,13122.684
117.24426934111855,34.37123987570194,13122.684
117.26427451685936,34.15132212116149,17019.086
117.26427246675466,34.17131589713141,12103.589
117.26427041498336,34.191309343270504,24219.252
117.2642683615437,34.21130243601621,25768.244
117.26426630643388,34.23129515289336,10870.077
117.26426424965214,34.25128747260872,22129.059
117.26426219119672,34.27127937514091,10500.688
117.2642601310658,34.291270841825366,12358.473
117.2642580692576,34.311261855434275,7518.751
117.26425600577035,34.33125240025066,13122.684
117.26425394060225,34.351242462136845,13122.684
117.26425187375149,34.37123202859666,13122.684
117.28424095191735,34.15130046228444,13163.711
117.28423889346391,34.171294237964446,17815.59
117.28423683333584,34.191287683813655,21172.6
117.28423477153136,34.2112807762695,24223.557
117.28423270804866,34.2312734928568,27453.672
